FOT_RT,,FOT_35C,,FOT_45C,,FOT_55C,,Convert to Abs("FOT_RT"):FOT_RT,,Convert to Abs("FOT_35C"):FOT_35C,,Convert to Abs("FOT_45C"):FOT_45C,,Convert to Abs("FOT_55C"):FOT_55C,,
Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
1352.76001,0.104411982,1352.76001,0.1365354359,1352.76001,0.1376460642,1352.76001,0.1305035949,1352.76001,2.981249571,1352.76001,2.864754677,1352.76001,2.861236095,1352.76001,2.88437748,
1352.093018,0.1016797498,1352.093018,0.1332253069,1352.093018,0.1352785677,1352.093018,0.1313084215,1352.093018,2.992765427,1352.093018,2.875413179,1352.093018,2.868771076,1352.093018,2.88170743,
1351.426025,0.1035093591,1351.426025,0.1341676116,1351.426025,0.1332581043,1351.426025,0.130950734,1351.426025,2.985020399,1351.426025,2.872352362,1351.426025,2.875306368,1351.426025,2.882892132,
1350.759033,0.104148142,1350.759033,0.1354075968,1350.759033,0.1321957856,1350.759033,0.130223915,1350.759033,2.982348442,1350.759033,2.868356943,1350.759033,2.878782272,1350.759033,2.885309219,
1350.092041,0.100566715,1350.092041,0.1332244277,1350.092041,0.1313131601,1350.092041,0.128174752,1350.092041,2.997545719,1350.092041,2.87541604,1350.092041,2.881691694,1350.092041,2.892197609,
1349.425049,0.1009552032,1349.425049,0.1335992962,1349.425049,0.1332427561,1349.425049,0.1305322796,1349.425049,2.995871305,1349.425049,2.874195814,1349.425049,2.875356436,1349.425049,2.884282112,
1348.758057,0.1027272567,1348.758057,0.1347482651,1348.758057,0.1322649717,1348.758057,0.1259783208,1348.758057,2.98831439,1348.758057,2.870476723,1348.758057,2.878555059,1348.758057,2.899704218,
1348.091064,0.09886658192,1348.091064,0.1331637204,1348.091064,0.1334941238,1348.091064,0.1266975552,1348.091064,3.004950523,1348.091064,2.875614166,1348.091064,2.874537945,1348.091064,2.897231817,
1347.42395,0.1024452373,1347.42395,0.1346912831,1347.42395,0.1329180151,1347.42395,0.1282047033,1347.42395,2.989508152,1347.42395,2.870660543,1347.42395,2.876416206,1347.42395,2.892096043,
1346.756958,0.09930930287,1346.756958,0.1306648999,1346.756958,0.1309813112,1346.756958,0.1284635663,1346.756958,3.003010035,1346.756958,2.883841038,1346.756958,2.882790565,1346.756958,2.891220093,
1346.089966,0.1013018414,1346.089966,0.1324896514,1346.089966,0.1318692416,1346.089966,0.1255134642,1346.089966,2.99438262,1346.089966,2.877818108,1346.089966,2.879856586,1346.089966,2.901309729,
1345.422974,0.1004247814,1345.422974,0.1348360479,1345.422974,0.1319585443,1345.422974,0.1287255883,1345.422974,2.99815917,1345.422974,2.870193958,1345.422974,2.879562378,1345.422974,2.890335083,
1344.755981,0.09891162813,1344.755981,0.1326552629,1344.755981,0.1315670013,1344.755981,0.1271819174,1344.755981,3.004752636,1344.755981,2.877275467,1344.755981,2.880852938,1344.755981,2.89557457,
1344.088989,0.10120105,1344.088989,0.1333408356,1344.088989,0.1332117021,1344.088989,0.1279168129,1344.088989,2.994814873,1344.088989,2.875036716,1344.088989,2.875457525,1344.088989,2.893072367,
1343.421997,0.1019693464,1343.421997,0.1369638592,1343.421997,0.1322972476,1343.421997,0.1283376515,1343.421997,2.991530418,1343.421997,2.863394022,1343.421997,2.878449202,1343.421997,2.891645908,
1342.755005,0.09971412271,1342.755005,0.1333430856,1342.755005,0.1323664039,1342.755005,0.1264327168,1342.755005,3.001243353,1342.755005,2.875029564,1342.755005,2.878222227,1342.755005,2.89814043,
1342.088013,0.09836364537,1342.088013,0.1328865886,1342.088013,0.129952237,1342.088013,0.1276010573,1342.088013,3.007165432,1342.088013,2.876518965,1342.088013,2.886216164,1342.088013,2.894145727,
1341.421021,0.09848239273,1341.421021,0.1344655305,1341.421021,0.1308287531,1341.421021,0.1262994558,1341.421021,3.006641388,1341.421021,2.871389151,1341.421021,2.883296728,1341.421021,2.898598433,
1340.754028,0.1002969071,1340.754028,0.1319056302,1340.754028,0.1312887967,1340.754028,0.1266221851,1340.754028,2.99871254,1340.754028,2.879736662,1340.754028,2.88177228,1340.754028,2.897490263,
1340.087036,0.1019088104,1340.087036,0.1323927492,1340.087036,0.1307561696,1340.087036,0.1275863647,1340.087036,2.991788387,1340.087036,2.878135681,1340.087036,2.883537769,1340.087036,2.894195795,
1339.420044,0.09912775457,1339.420044,0.1327121407,1339.420044,0.1302508116,1339.420044,0.1261845082,1339.420044,3.003804684,1339.420044,2.877089262,1339.420044,2.885219574,1339.420044,2.898993969,
1338.753052,0.0995959416,1338.753052,0.1326487809,1338.753052,0.1316635311,1338.753052,0.1241750419,1338.753052,3.001758337,1338.753052,2.877296686,1338.753052,2.88053441,1338.753052,2.905965567,
1338.08606,0.1019930616,1338.08606,0.1333134174,1338.08606,0.1312135905,1338.08606,0.1286916137,1338.08606,2.991429329,1338.08606,2.875126123,1338.08606,2.882021189,1338.08606,2.890449762,
1337.419067,0.1003793553,1337.419067,0.1329958141,1337.419067,0.1314515769,1337.419067,0.1278348118,1337.419067,2.998355627,1337.419067,2.876162052,1337.419067,2.881234169,1337.419067,2.89335084,
1336.751953,0.1001633257,1336.751953,0.1323760301,1336.751953,0.1303983331,1336.751953,0.1250092238,1336.751953,2.999291182,1336.751953,2.878190756,1336.751953,2.884727955,1336.751953,2.903057814,
1336.084961,0.09777616709,1336.084961,0.1318530738,1336.084961,0.1284269542,1336.084961,0.1246160269,1336.084961,3.009767056,1336.084961,2.879909754,1336.084961,2.891343832,1336.084961,2.904426098,
1335.417969,0.1001873165,1335.417969,0.131680131,1335.417969,0.1282290369,1335.417969,0.1253417283,1335.417969,2.999187231,1335.417969,2.880479813,1335.417969,2.89201355,1335.417969,2.901904345,
1334.750977,0.100072369,1334.750977,0.1320395023,1334.750977,0.1304419041,1334.750977,0.1269011348,1334.750977,2.999685764,1334.750977,2.879296064,1334.750977,2.884582996,1334.750977,2.896534443,
1334.083984,0.1000065356,1334.083984,0.1316914856,1334.083984,0.1286208183,1334.083984,0.1261177361,1334.083984,2.999971628,1334.083984,2.880442381,1334.083984,2.890688658,1334.083984,2.899223804,
1333.416992,0.09985305369,1333.416992,0.1339407265,1333.416992,0.1277483255,1333.416992,0.1265005618,1333.416992,3.000638723,1333.416992,2.873087406,1333.416992,2.89364481,1333.416992,2.897907495,
1332.75,0.09852097183,1332.75,0.1309864819,1332.75,0.1286395192,1332.75,0.1254455,1332.75,3.006471395,1332.75,2.882773638,1332.75,2.890625477,1332.75,2.901545048,
1332.083008,0.09692568332,1332.083008,0.1298354268,1332.083008,0.1287846714,1332.083008,0.1246699393,1332.083008,3.01356101,1332.083008,2.886606693,1332.083008,2.890135765,1332.083008,2.904238224,
1331.416016,0.09827362001,1331.416016,0.1292179227,1331.416016,0.1322641373,1331.416016,0.124398388,1331.416016,3.007563114,1331.416016,2.888677359,1331.416016,2.87855792,1331.416016,2.905185223,
1330.749023,0.09705776721,1330.749023,0.1335925162,1330.749023,0.130821839,1330.749023,0.1242412478,1330.749023,3.012969732,1330.749023,2.874217749,1330.749023,2.883319855,1330.749023,2.905734301,
1330.082031,0.1010652035,1330.082031,0.1340079308,1330.082031,0.1279472858,1330.082031,0.1270673424,1330.082031,2.995398283,1330.082031,2.872869492,1330.082031,2.892968893,1330.082031,2.895966053,
1329.415039,0.09891519696,1329.415039,0.1288451999,1329.415039,0.1259049624,1329.415039,0.1254704148,1329.415039,3.0047369,1329.415039,2.889931679,1329.415039,2.89995718,1329.415039,2.90145874,
1328.748047,0.1003331244,1328.748047,0.1306772679,1328.748047,0.1313731521,1328.748047,0.1257584542,1328.748047,2.99855566,1328.748047,2.88380003,1328.748047,2.88149333,1328.748047,2.900462866,
1328.081055,0.09899269789,1328.081055,0.1319062263,1328.081055,0.1287530512,1328.081055,0.1224084646,1328.081055,3.004396915,1328.081055,2.879734755,1328.081055,2.890242577,1328.081055,2.91218853,
1327.414063,0.09733646363,1327.414063,0.1329093128,1327.414063,0.129131496,1327.414063,0.1240303367,1327.414063,3.011724472,1327.414063,2.876444578,1327.414063,2.888967752,1327.414063,2.906471968,
1326.746948,0.09724182636,1326.746948,0.1309052259,1326.746948,0.1306654364,1326.746948,0.1225973368,1326.746948,3.01214695,1326.746948,2.883043051,1326.746948,2.883839369,1326.746948,2.911519051,
1326.079956,0.09916041791,1326.079956,0.1299576163,1326.079956,0.128876403,1326.079956,0.1229293272,1326.079956,3.003661633,1326.079956,2.886198282,1326.079956,2.889826536,1326.079956,2.910344601,
1325.412964,0.1012589112,1325.412964,0.1297339648,1325.412964,0.1271234751,1325.412964,0.1249699965,1325.412964,2.994566679,1325.412964,2.886946201,1325.412964,2.895774364,1325.412964,2.903194189,
1324.745972,0.09858264029,1324.745972,0.1300619394,1324.745972,0.1291242242,1324.745972,0.1244486868,1324.745972,3.006199598,1324.745972,2.885849714,1324.745972,2.88899231,1324.745972,2.905009747,
1324.078979,0.09856989235,1324.078979,0.1308775991,1324.078979,0.1248463839,1324.078979,0.1254424304,1324.078979,3.006255627,1324.078979,2.883134604,1324.078979,2.903624058,1324.078979,2.901555538,
1323.411987,0.09810755402,1323.411987,0.1319476217,1323.411987,0.1269094348,1323.411987,0.1274643987,1323.411987,3.008297443,1323.411987,2.879598379,1323.411987,2.896506071,1323.411987,2.89461112,
1322.744995,0.09824973345,1322.744995,0.131945923,1322.744995,0.1272363961,1322.744995,0.1239679158,1322.744995,3.007668495,1322.744995,2.879604101,1322.744995,2.895388603,1322.744995,2.906690598,
1322.078003,0.09826589376,1322.078003,0.130974263,1322.078003,0.1259717643,1322.078003,0.1227219924,1322.078003,3.007597208,1322.078003,2.882813931,1322.078003,2.899726868,1322.078003,2.911077499,
1321.411011,0.09864223003,1321.411011,0.1314900517,1321.411011,0.1286742091,1321.411011,0.125080213,1321.411011,3.005937099,1321.411011,2.881107092,1321.411011,2.890508413,1321.411011,2.902811289,
1320.744019,0.09795092046,1320.744019,0.1302224249,1320.744019,0.1253475994,1320.744019,0.1242809445,1320.744019,3.00899148,1320.744019,2.885314226,1320.744019,2.901884079,1320.744019,2.905595541,
1320.077026,0.09636939317,1320.077026,0.1292114705,1320.077026,0.1313689202,1320.077026,0.123786509,1320.077026,3.016060829,1320.077026,2.888698816,1320.077026,2.881507397,1320.077026,2.907326698,
1319.410034,0.09913690388,1319.410034,0.1279379874,1319.410034,0.1265311986,1319.410034,0.1246957928,1319.410034,3.003764629,1319.410034,2.893000603,1319.410034,2.897802353,1319.410034,2.904148102,
1318.743042,0.09868153185,1318.743042,0.1303270757,1318.743042,0.1290396154,1318.743042,0.1257211417,1318.743042,3.005764008,1318.743042,2.88496542,1318.743042,2.889276981,1318.743042,2.900591612,
1318.07605,0.0968195647,1318.07605,0.1310292929,1318.07605,0.1279910803,1318.07605,0.1237713844,1318.07605,3.014036894,1318.07605,2.88263154,1318.07605,2.892820358,1318.07605,2.907379866,
1317.409058,0.09781520069,1317.409058,0.1297743171,1317.409058,0.1277418137,1317.409058,0.1228284538,1317.409058,3.009593725,1317.409058,2.886811256,1317.409058,2.893666983,1317.409058,2.910701036,
1316.742065,0.09635752439,1316.742065,0.1295700967,1316.742065,0.1261581481,1316.742065,0.1226243302,1316.742065,3.016114473,1316.742065,2.887495279,1316.742065,2.899084806,1316.742065,2.911423445,
1316.074951,0.09733319283,1316.074951,0.1270242333,1316.074951,0.1287733018,1316.074951,0.1243853122,1316.074951,3.011739016,1316.074951,2.896113396,1316.074951,2.89017415,1316.074951,2.905230999,
1315.407959,0.09858184308,1315.407959,0.1282566488,1315.407959,0.1270808727,1315.407959,0.1235624403,1315.407959,3.006203175,1315.407959,2.89192009,1315.407959,2.8959198,1315.407959,2.90811348,
1314.740967,0.09863227606,1314.740967,0.1303384602,1314.740967,0.1254447103,1314.740967,0.1212196872,1314.740967,3.005980968,1314.740967,2.884927511,1314.740967,2.90154767,1314.740967,2.916426897,
1314.073975,0.09965598583,1314.073975,0.129631862,1314.073975,0.129185006,1314.073975,0.1227202713,1314.073975,3.001496553,1314.073975,2.887288332,1314.073975,2.888787985,1314.073975,2.911083698,
1313.406982,0.09858639538,1313.406982,0.128319785,1313.406982,0.1257017404,1313.406982,0.1244382337,1313.406982,3.006182909,1313.406982,2.891706467,1313.406982,2.900658607,1313.406982,2.905046225,
1312.73999,0.09718227386,1312.73999,0.1317179352,1312.73999,0.1252238005,1312.73999,0.1225183755,1312.73999,3.012413025,1312.73999,2.88035512,1312.73999,2.902312994,1312.73999,2.911798716,
1312.072998,0.09989438951,1312.072998,0.1300387084,1312.072998,0.1281610876,1312.072998,0.1224421859,1312.072998,3.000458956,1312.072998,2.885927439,1312.072998,2.892243862,1312.072998,2.912068844,
1311.406006,0.1026987806,1311.406006,0.1268505007,1311.406006,0.1239282861,1311.406006,0.1209046841,1311.406006,2.988434792,1311.406006,2.896707773,1311.406006,2.906829596,1311.406006,2.917557001,
1310.739014,0.0973367691,1310.739014,0.1315361261,1310.739014,0.1263073832,1310.739014,0.1230413243,1310.739014,3.011723042,1310.739014,2.880954981,1310.739014,2.898571253,1310.739014,2.909949064,
1310.072021,0.09696959704,1310.072021,0.1297379881,1310.072021,0.1262096614,1310.072021,0.121644944,1310.072021,3.013364315,1310.072021,2.88693285,1310.072021,2.898907423,1310.072021,2.914906025,
1309.405029,0.09476713836,1309.405029,0.128993839,1309.405029,0.1273347139,1309.405029,0.121618025,1309.405029,3.023342133,1309.405029,2.889431,1309.405029,2.895053148,1309.405029,2.915002108,
1308.738037,0.09444496036,1308.738037,0.1275090575,1308.738037,0.1276778579,1308.738037,0.1212567687,1308.738037,3.024821281,1308.738037,2.894459009,1308.738037,2.89388442,1308.738037,2.916294098,
1308.071045,0.09805388749,1308.071045,0.1259738505,1308.071045,0.1271162927,1308.071045,0.12242461,1308.071045,3.008535147,1308.071045,2.899719715,1308.071045,2.895798683,1308.071045,2.91213131,
1307.404053,0.09687126428,1307.404053,0.1262880117,1307.404053,0.1231685132,1307.404053,0.1226253435,1307.404053,3.013805151,1307.404053,2.898637772,1307.404053,2.90950036,1307.404053,2.911419868,
1306.737061,0.09706944227,1306.737061,0.1267176718,1306.737061,0.1266951263,1306.737061,0.1210605279,1306.737061,3.012917519,1306.737061,2.897162914,1306.737061,2.897240162,1306.737061,2.916997433,
1306.070068,0.09717971087,1306.070068,0.1302958578,1306.070068,0.1253127307,1306.070068,0.1231741011,1306.070068,3.012424469,1306.070068,2.88506937,1306.070068,2.902004719,1306.070068,2.909480572,
1305.402954,0.09628676623,1305.402954,0.1257637441,1305.402954,0.1224706396,1305.402954,0.1218070388,1305.402954,3.016433477,1305.402954,2.900444508,1305.402954,2.911967993,1305.402954,2.914327621,
1304.735962,0.0957152918,1304.735962,0.1283219606,1304.735962,0.1263448596,1304.735962,0.1217832193,1304.735962,3.01901865,1304.735962,2.891699076,1304.735962,2.898442507,1304.735962,2.914412498,
1304.06897,0.09665259719,1304.06897,0.1289742142,1304.06897,0.1228846163,1304.06897,0.1217234731,1304.06897,3.014786482,1304.06897,2.889497042,1304.06897,2.910502434,1304.06897,2.914625645,
1303.401978,0.09395284951,1303.401978,0.1295101345,1303.401978,0.1241120026,1303.401978,0.1216884106,1303.401978,3.027090073,1303.401978,2.887696266,1303.401978,2.906186104,1303.401978,2.914750814,
1302.734985,0.09571440518,1302.734985,0.1260309517,1302.734985,0.1214064881,1302.734985,0.1224939004,1302.734985,3.019022703,1302.734985,2.899522781,1302.734985,2.915758133,1302.734985,2.9118855,
1302.067993,0.09560926259,1302.067993,0.1271670163,1302.067993,0.124188222,1302.067993,0.118654266,1302.067993,3.019500017,1302.067993,2.895625591,1302.067993,2.905919552,1302.067993,2.925716639,
1301.401001,0.09593057632,1301.401001,0.1263457537,1301.401001,0.1242992207,1301.401001,0.1215758771,1301.401001,3.018043041,1301.401001,2.898439407,1301.401001,2.905531645,1301.401001,2.91515255,
1300.734009,0.09562087804,1300.734009,0.127132833,1300.734009,0.1229218543,1300.734009,0.1187678203,1300.734009,3.019447327,1300.734009,2.895742178,1300.734009,2.910370827,1300.734009,2.925301313,
1300.067017,0.09799616039,1300.067017,0.127419427,1300.067017,0.1240751743,1300.067017,0.1189248413,1300.067017,3.00879097,1300.067017,2.894764423,1300.067017,2.906315088,1300.067017,2.92472744,
1299.400024,0.09308039397,1299.400024,0.1266775727,1299.400024,0.1242804378,1299.400024,0.1187458038,1299.400024,3.031141758,1299.400024,2.897300243,1299.400024,2.90559721,1299.400024,2.92538166,
1298.733032,0.09784332663,1298.733032,0.1293157935,1298.733032,0.124413982,1298.733032,0.1220414639,1298.733032,3.009468794,1298.733032,2.888348341,1298.733032,2.905130863,1298.733032,2.91349268,
1298.06604,0.09481459111,1298.06604,0.1286613643,1298.06604,0.125043124,1298.06604,0.1194666475,1298.06604,3.023124933,1298.06604,2.890551805,1298.06604,2.902940273,1298.06604,2.922753334,
1297.399048,0.09530372918,1297.399048,0.1296030581,1297.399048,0.1238367409,1297.399048,0.1210599691,1297.399048,3.020889997,1297.399048,2.887384653,1297.399048,2.907150507,1297.399048,2.91699934,
1296.732056,0.09771502763,1296.732056,0.126346603,1296.732056,0.1228770837,1296.732056,0.1182387248,1296.732056,3.010038614,1296.732056,2.898436308,1296.732056,2.910529137,1296.732056,2.927240372,
1296.065063,0.09389981627,1296.065063,0.1280282885,1296.065063,0.1230104491,1296.065063,0.1160221621,1296.065063,3.027335167,1296.065063,2.892693996,1296.065063,2.910058022,1296.065063,2.935459137,
1295.397949,0.09559844434,1295.397949,0.1279120147,1295.397949,0.1237604916,1295.397949,0.1178814694,1295.397949,3.019549131,1295.397949,2.893088579,1295.397949,2.907418013,1295.397949,2.928554535,
1294.730957,0.0962580964,1294.730957,0.1266781092,1294.730957,0.1214634404,1294.730957,0.1196188703,1294.730957,3.0165627,1294.730957,2.897298336,1294.730957,2.915554523,1294.730957,2.922200203,
1294.063965,0.09433122724,1294.063965,0.126007542,1294.063965,0.1222028509,1294.063965,0.1174025387,1294.063965,3.02534461,1294.063965,2.899603367,1294.063965,2.912918568,1294.063965,2.930322409,
1293.396973,0.09568284452,1293.396973,0.1271903366,1293.396973,0.1249470636,1293.396973,0.1199096814,1293.396973,3.019165993,1293.396973,2.895545959,1293.396973,2.903274059,1293.396973,2.921145678,
1292.72998,0.09284606576,1292.72998,0.1270270497,1292.72998,0.122629337,1292.72998,0.119662486,1292.72998,3.032236576,1292.72998,2.896103859,1292.72998,2.911405563,1292.72998,2.922041893,
1292.062988,0.09654018283,1292.062988,0.1276050508,1292.062988,0.1215187386,1292.062988,0.1213716567,1292.062988,3.015291929,1292.062988,2.894132137,1292.062988,2.915356636,1292.062988,2.915882826,
1291.395996,0.09620781988,1291.395996,0.1261575222,1291.395996,0.121727854,1291.395996,0.1195870116,1291.395996,3.016789675,1291.395996,2.899086952,1291.395996,2.914610147,1291.395996,2.922316074,
1290.729004,0.09210678935,1290.729004,0.125098452,1290.729004,0.121358797,1290.729004,0.1187894121,1290.729004,3.035708427,1290.729004,2.902748108,1290.729004,2.915928841,1290.729004,2.925222158,
